,Review,Rating
11640,bathrob,5
11641,represent,3
11642,stay,5
11643,clean,5
11644,geni,4
11645,hotel,5
11646,looking,5
11647,hotel,5
11648,consideration,4
11649,opinion,2
11650,watertown,5
11651,seattl,5
11652,stay,4
11653,fun,5
11654,stay,5
11655,bett,4
11656,choic,2
11657,plusheram,4
11658,seattl,5
11659,stay,5
11660,rock,5
11661,hotel,1
11662,january,4
11663,port,4
11664,staff,1
11665,blizzard,4
11666,citi,4
11667,downtown,5
11668,disappointed,5
11669,mind,1
11670,inn,1
11671,repeat,1
11672,oblig,4
11673,giocond,4
11674,tourist,1
11675,easy,3
11676,hotel,1
11677,experienc,5
11678,sta,2
11679,stay,4
11680,city,2
11681,easily,2
11682,valuabl,1
11683,hq,4
11684,hotel,4
11685,stay,4
11686,walked,3
11687,sit,5
11688,bett,2
11689,ughhavoid,1
11690,exhausted,1
11691,lik,1
11692,critic,3
11693,bar,1
11694,hotel,4
11695,staying,5
11696,complaint,4
11697,reccommend,5
11698,london,5
11699,return,5
11700,tax,5
11701,friend,5
11702,nic,3
11703,enjoyabl,4
11704,stay,5
11705,everybody,5
11706,london,5
11707,stay,2
11708,money,5
11709,hotel,5
11710,simon,5
11711,eleva,5
11712,perfecet,5
11713,happy,5
11714,location,3
11715,com,4
11716,stayed,4
11717,hesitation,5
11718,set,4
11719,cramped,3
11720,travell,5
11721,merit,5
11722,ask,5
11723,recommended,5
11724,wa,5
11725,bargain,4
11726,simon,5
11727,atmosph,5
11728,tx,5
11729,really,5
11730,beat,5
11731,room,4
11732,hotel,5
11733,breez,5
11734,simon,5
11735,hotel,4
11736,trip,4
11737,staying,4
11738,serv,4
11739,staff,3
11740,best,5
11741,hotel,4
11742,hotel,5
11743,hotel,4
11744,excellenc,5
11745,budget,4
11746,mistak,1
11747,trip,5
11748,room,3
11749,agre,2
11750,enjoy,4
11751,breakfast,5
11752,valu,5
11753,disappointed,5
11754,simon,5
11755,hot,2
11756,friend,5
11757,recommended,5
11758,stay,5
11759,hotel,4
11760,enjoy,5
11761,tax,3
11762,hotel,5
11763,midnight,4
11764,trip,5
11765,york,5
11766,recommend,5
11767,know,5
11768,concerned,3
11769,plac,5
11770,plac,4
11771,york,4
11772,perfect,4
11773,good,1
11774,nois,5
11775,job,5
11776,wakeup,4
11777,gladly,5
11778,ak,5
11779,return,5
11780,day,4
11781,stay,5
11782,stay,5
11783,stay,5
11784,review,4
11785,do,3
11786,tim,5
11787,stay,4
11788,received,4
11789,party,3
11790,hotel,5
11791,friend,5
11792,great,4
11793,money,3
11794,stay,5
11795,pric,3
11796,recommend,5
11797,soon,5
11798,email,5
11799,definitely,4
11800,hesitation,5
11801,stay,4
11802,hotel,4
11803,pric,4
11804,stay,4
11805,na,5
11806,room,4
11807,york,5
11808,york,4
11809,ecc,4
11810,excellent,5
11811,hotel,5
11812,hotel,4
11813,return,4
11814,hotel,4
11815,cours,5
11816,recommended,4
11817,choic,3
11818,hotel,5
11819,hotel,5
11820,metr,5
11821,barcel,5
11822,airport,4
11823,english,5
11824,recommend,4
11825,day,2
11826,plac,1
11827,deal,3
11828,hotel,5
11829,roof,5
11830,august,5
11831,room,1
11832,room,1
11833,right,4
11834,negativ,5
11835,onlin,5
11836,friend,5
11837,clean,2
11838,money,4
11839,hotel,2
11840,option,4
11841,winn,4
11842,transf,4
11843,room,3
11844,zon,3
11845,experienc,3
11846,are,3
11847,singaporepp,1
11848,stay,3
11849,night,5
11850,stay,4
11851,tomorrow,4
11852,hotel,4
11853,start,4
11854,hotel,5
11855,visit,4
11856,hotel,5
11857,are,3
11858,getaway,4
11859,stay,2
11860,looking,4
11861,complaint,4
11862,pay,3
11863,pricelocation,4
11864,fin,4
11865,pay,3
11866,stay,4
11867,soon,5
11868,fantastic,5
11869,loo,4
11870,bett,5
11871,stay,5
11872,show,4
11873,australas,5
11874,quay,2
11875,hilton,2
11876,removed,5
11877,frightening,4
11878,stay,5
11879,sydney,4
11880,harb,5
11881,tim,3
11882,budget,5
11883,night,5
11884,money,3
11885,term,1
11886,night,2
11887,flight,3
11888,term,4
11889,snook,3
11890,experienc,2
11891,satisfied,3
11892,sur,4
11893,attractiom,3
11894,good,2
11895,spec,3
11896,valu,4
11897,nearby,1
11898,emm,1
11899,mind,5
11900,marriott,5
11901,thing,3
11902,pay,4
11903,marriott,5
11904,austral,5
11905,recommend,5
11906,suggest,1
11907,sydney,5
11908,splurg,5
11909,stay,5
11910,vacation,5
11911,stay,5
11912,stay,4
11913,towel,4
11914,fabul,5
11915,st,1
11916,retify,2
11917,stay,4
11918,hotel,5
11919,hotel,5
11920,camp,4
11921,used,5
11922,hous,3
11923,recommended,5
11924,slept,5
11925,stay,5
11926,acces,4
11927,nic,4
11928,away,3
11929,nt,3
11930,recommendation,4
11931,nic,2
11932,opposit,2
11933,pric,2
11934,street,3
11935,stay,1
11936,stay,4
11937,great,4
11938,avoid,2
11939,kirketon,4
11940,velk,5
11941,warned,3
11942,pric,2
11943,stay,3
11944,fair,3
11945,kirketon,5
11946,demand,5
11947,hotel,3
11948,pric,3
11949,morning,3
11950,comp,5
11951,foot,4
11952,stay,2
11953,harbour,4
11954,gues,3
11955,extr,3
11956,excellent,5
11957,menzi,4
11958,plac,2
11959,are,3
11960,plac,4
11961,packagerat,4
11962,peopl,5
11963,offered,2
11964,sydney,5
11965,hotel,2
11966,sydney,4
11967,simil,2
11968,experienc,4
11969,hesitation,5
11970,sur,5
11971,pro,5
11972,stay,4
11973,enjoy,5
11974,backt,1
11975,friend,5
11976,booked,5
11977,atmosph,5
11978,stay,4
11979,pay,3
11980,sydney,4
11981,stay,4
11982,meal,5
11983,harbour,4
11984,stay,4
11985,harbour,4
11986,pool,4
11987,excellent,4
11988,stay,5
11989,gambl,4
11990,expensiv,4
11991,stay,2
11992,tim,3
11993,stay,5
11994,harbour,4
11995,point,5
11996,hotel,5
11997,travell,4
11998,sydney,5
11999,wait,5
12000,comfortabl,5
12001,off,3
12002,wait,5
12003,enjoy,5
12004,show,1
12005,seasom,5
12006,light,5
12007,window,4
12008,stay,4
12009,quality,4
12010,insid,4
12011,rat,4
12012,good,4
12013,staff,5
12014,sydney,2
12015,expensiv,5
12016,wait,5
12017,stocked,2
12018,highly,5
12019,hotel,4
12020,pleasurabl,4
12021,immediately,1
12022,hous,5
12023,sleep,3
12024,cours,1
12025,hotel,4
12026,cost,1
12027,appli,4
12028,helpful,2
12029,hotel,5
12030,hotel,4
12031,polit,5
12032,plac,1
12033,austral,1
12034,are,4
12035,city,2
12036,stay,2
12037,quay,2
12038,waldek,4
12039,friend,1
12040,staying,4
12041,cool,4
12042,shot,5
12043,lessrecomended,4
12044,apartment,4
12045,hotel,5
12046,card,3
12047,looking,3
12048,sydney,5
12049,stay,4
12050,spa,5
12051,hotel,4
12052,serv,2
12053,swissotel,5
12054,thank,4
12055,beach,5
12056,choos,4
12057,stay,4
12058,rock,5
12059,bread,3
12060,sur,4
12061,catered,5
12062,defiantly,4
12063,night,4
12064,stay,4
12065,profess,5
12066,extr,5
12067,do,3
12068,food,3
12069,returning,2
12070,towel,5
12071,mercur,5
12072,right,4
12073,tim,3
12074,trimming,3
12075,budget,4
12076,travel,4
12077,mercur,4
12078,excus,1
12079,money,4
12080,wish,4
12081,custom,1
12082,sur,4
12083,functionsç,2
12084,dissapointing,2
12085,pric,4
12086,worth,4
12087,futur,5
12088,food,4
12089,location,4
12090,view,5
12091,option,2
12092,pamp,4
12093,appetising,2
12094,reccomend,5
12095,blis,2
12096,nois,2
12097,sydney,5
12098,off,5
12099,sydney,5
12100,rock,4
12101,serv,2
12102,sydney,5
12103,shop,5
12104,hotel,5
12105,sydney,5
12106,stay,5
12107,return,5
12108,night,5
12109,doorstep,4
12110,helpful,5
12111,looking,5
12112,good,5
12113,seafront,4
12114,doubtful,5
12115,recommend,5
12116,stay,4
12117,stay,5
12118,sydney,5
12119,staying,2
12120,great,5
12121,hotel,3
12122,spac,4
12123,hotel,1
12124,enjoy,4
12125,smil,4
12126,optiom,5
12127,recommend,5
12128,end,2
12129,eat,4
12130,act,5
12131,sydney,5
12132,waitstaff,5
12133,view,3
12134,hour,5
12135,highly,4
12136,possibl,5
12137,location,3
12138,read,5
12139,city,5
12140,pric,5
12141,radisson,5
12142,hotel,4
12143,spec,3
12144,choos,4
12145,weekday,5
12146,district,4
12147,morning,4
12148,hotel,5
12149,wanted,5
12150,aircon,4
12151,nav,1
12152,savill,5
12153,city,3
12154,nt,5
12155,small,4
12156,quickly,5
12157,park,3
12158,valu,4
12159,hotel,4
12160,fixed,4
12161,stay,5
12162,park,4
12163,experienc,5
12164,are,5
12165,question,3
12166,fool,5
12167,phot,5
12168,rock,5
12169,mis,5
12170,shopping,5
12171,accommodation,5
12172,hotel,5
12173,vacation,3
12174,mat,1
12175,naaah,2
12176,bsines,5
12177,stay,5
12178,stay,4
12179,went,4
12180,futur,4
12181,desired,3
12182,serv,4
12183,hotel,1
12184,valu,2
12185,firstclas,4
12186,eat,2
12187,hotel,3
12188,st,1
12189,different,3
12190,fantastic,5
12191,liked,5
12192,read,5
12193,busines,5
12194,bett,5
12195,city,5
12196,choic,5
12197,hotel,3
12198,fantasticjan,5
12199,anniversary,5
12200,stay,5
12201,porridg,5
12202,stay,5
12203,serv,1
12204,hous,5
12205,ye,3
12206,perfection,5
12207,rating,5
12208,anniversary,5
12209,book,2
12210,staying,1
12211,rat,4
12212,pleasant,3
12213,finest,2
12214,deed,5
12215,hotel,1
12216,enjoyed,5
12217,channel,4
12218,unreservedly,5
12219,management,2
12220,mezzanin,4
12221,recommended,5
12222,folk,3
12223,nicely,4
12224,deteriorat,3
12225,useles,3
12226,crazy,3
12227,stay,5
12228,menu,5
12229,probl,5
12230,fault,4
12231,pay,5
12232,westin,5
12233,good,4
12234,experienc,2
12235,tim,4
12236,mentality,1
12237,pric,2
12238,city,5
12239,serv,5
12240,recommended,5
12241,recommended,5
12242,room,2
12243,hassl,3
12244,ameniti,4
12245,hour,4
12246,stay,2
12247,night,5
12248,tinned,4
12249,location,2
12250,adult,1
12251,futur,5
12252,stay,4
12253,serv,2
12254,hotel,3
12255,pric,2
12256,wrong,3
12257,sydney,4
12258,ok,3
12259,stay,3
12260,daily,3
12261,internet,3
12262,ignor,3
12263,opportunity,4
12264,stay,4
12265,sydney,5
12266,nois,4
12267,balcony,5
12268,breakfast,3
12269,pric,3
12270,stay,1
12271,small,3
12272,saved,3
12273,charg,3
12274,orle,4
12275,night,5
12276,hotel,5
12277,room,5
12278,disasterthank,5
12279,exchang,2
12280,beautiful,4
12281,stay,5
12282,stay,5
12283,orle,5
12284,best,5
12285,vacation,5
12286,difficult,4
12287,say,5
12288,work,5
12289,orle,5
12290,city,5
12291,incredibl,5
12292,ask,5
12293,right,3
12294,orle,5
12295,orle,5
12296,treat,4
12297,handled,1
12298,recommend,5
12299,hotel,2
12300,chanc,4
12301,carpet,3
12302,hotel,5
12303,ye,4
12304,accommodation,1
12305,perfectly,4
12306,questiom,4
12307,flo,5
12308,breakfast,4
12309,stay,4
12310,stay,3
12311,hotel,4
12312,recommended,4
12313,stay,4
12314,sightseeing,3
12315,station,3
12316,worth,3
12317,show,3
12318,tim,5
12319,recommend,2
12320,trust,1
12321,stay,5
12322,gem,5
12323,return,4
12324,stay,4
12325,england,4
12326,point,5
12327,hotel,5
12328,simpsom,5
12329,hooked,5
12330,helpful,4
12331,mention,5
12332,helpful,5
12333,thing,4
12334,hotel,5
12335,experienc,5
12336,thank,5
12337,hotel,5
12338,peril,2
12339,recommendabl,5
12340,tim,4
12341,wok,4
12342,definitely,5
12343,attention,4
12344,bedding,4
12345,friend,5
12346,bit,3
12347,impres,5
12348,rating,3
12349,properti,5
12350,experienc,5
12351,wow,4
12352,styl,5
12353,tim,4
12354,friend,4
12355,really,5
12356,extr,3
12357,saun,5
12358,sydney,5
12359,awesom,3
12360,city,5
12361,therewayn,1
12362,hotel,1
12363,enjoyabl,3
12364,recommend,5
12365,agre,2
12366,worth,3
12367,food,3
12368,comfortabl,5
12369,switching,5
12370,fanstastic,5
12371,jun,5
12372,location,1
12373,sydney,1
12374,russell,4
12375,hotel,1
12376,hotel,4
12377,overpriced,2
12378,good,2
12379,disappointed,5
12380,impressed,2
12381,stay,3
12382,tho,4
12383,stay,3
12384,mic,1
12385,street,1
12386,stay,3
12387,nic,4
12388,stay,4
12389,are,3
12390,beach,5
12391,quality,4
12392,bay,4
12393,station,5
12394,stay,5
12395,staff,5
12396,fragrant,4
12397,meeting,5
12398,spotles,5
12399,stay,5
12400,tim,5
12401,weird,2
12402,worth,5
12403,dinn,4
12404,room,1
12405,valu,3
12406,sit,5
12407,good,5
12408,visit,5
12409,recommended,4
12410,hotel,5
12411,wif,4
12412,world,4
12413,queu,3
12414,cant,4
12415,rambl,4
12416,missed,4
12417,hesitation,4
12418,tub,5
12419,stay,4
12420,sush,4
12421,recommend,4
12422,excellent,4
12423,away,3
12424,bett,3
12425,bridg,4
12426,city,3
12427,trip,4
12428,recommend,4
12429,weekend,2
12430,stay,5
12431,microwav,4
12432,trip,4
12433,quirk,2
12434,away,3
12435,soon,5
12436,stay,4
12437,review,2
12438,sleep,3
12439,barcel,4
12440,extensiv,3
12441,addition,5
12442,pric,5
12443,guarante,5
12444,day,5
12445,orle,5
12446,ye,5
12447,ye,4
12448,look,5
12449,fre,5
12450,faciliti,5
12451,staff,5
12452,definitely,4
12453,way,5
12454,tim,2
12455,ye,5
12456,stay,4
12457,city,4
12458,hotel,3
12459,hotel,5
12460,citysleep,2
12461,sydney,5
12462,room,4
12463,looking,4
12464,resort,4
12465,terribl,2
12466,ontari,1
12467,hom,1
12468,stay,1
12469,money,4
12470,help,2
12471,bett,1
12472,ladi,4
12473,stay,2
12474,paradis,5
12475,pay,1
12476,worst,1
12477,person,3
12478,gmailcom,2
12479,return,2
12480,resort,5
12481,reason,2
12482,eye,1
12483,lik,2
12484,resort,2
12485,tim,2
12486,money,1
12487,drink,4
12488,return,1
12489,beach,1
12490,resort,1
12491,resort,3
12492,luck,1
12493,bavar,1
12494,away,1
12495,vend,4
12496,knew,2
12497,absolutely,4
12498,april,5
12499,promised,1
12500,plac,2
12501,vermont,5
12502,happy,5
12503,hotel,4
12504,accordingly,2
12505,vacation,5
12506,dissappointed,4
12507,really,2
12508,product,3
12509,med,2
12510,review,1
12511,miserabl,4
12512,mexic,1
12513,crowded,5
12514,insuranc,1
12515,money,1
12516,management,1
12517,anybody,1
12518,country,3
12519,littl,5
12520,goe,2
12521,vis,1
12522,entertaining,5
12523,everbew,1
12524,paradis,4
12525,questiom,3
12526,wat,2
12527,grateful,5
12528,fun,5
12529,airport,4
12530,ye,2
12531,managed,1
12532,terribl,1
12533,ye,5
12534,bottl,4
12535,deciding,4
12536,mayb,2
12537,stay,3
12538,warn,2
12539,definitely,4
12540,night,3
12541,help,2
12542,questiom,4
12543,rogerscom,4
12544,gon,1
12545,disappointing,2
12546,lik,4
12547,cool,3
12548,rep,4
12549,plac,3
12550,tim,5
12551,holiday,3
12552,princip,3
12553,resort,2
12554,holiday,4
12555,soon,4
12556,fun,2
12557,bit,1
12558,sham,1
12559,questiom,4
12560,visit,5
12561,plac,4
12562,resort,2
12563,hotel,5
12564,lif,5
12565,say,4
12566,silvi,4
12567,check,5
12568,resourt,5
12569,perfect,5
12570,lifetim,5
12571,resort,3
12572,resort,4
12573,resort,4
12574,ye,2
12575,wait,5
12576,cheap,5
12577,germ,2
12578,best,5
12579,stop,5
12580,oily,4
12581,fyi,5
12582,distanc,4
12583,beach,4
12584,definitely,4
12585,stay,5
12586,can,5
12587,questiom,4
12588,famili,4
12589,kid,4
12590,niceenjoy,4
12591,decid,4
12592,valu,5
12593,fun,4
12594,dia,5
12595,ok,3
12596,resort,4
12597,relax,5
12598,bavar,5
12599,leav,5
12600,return,5
12601,need,4
12602,paradis,5
12603,tim,5
12604,resort,5
12605,minut,4
12606,help,4
12607,fighting,4
12608,win,3
12609,recommend,4
12610,futur,3
12611,fun,3
12612,questiom,5
12613,april,4
12614,nic,5
12615,tim,5
12616,american,5
12617,relaxed,4
12618,suitcas,4
12619,vacation,4
12620,warning,4
12621,experienc,5
12622,he,4
12623,rat,4
12624,resort,2
12625,forget,5
12626,point,4
12627,differenc,5
12628,can,5
12629,bad,2
12630,usa,4
12631,dickey,1
12632,spanish,3
12633,job,5
12634,bar,4
12635,voyag,4
12636,vacation,5
12637,tim,4
12638,cancun,2
12639,impressed,3
12640,sur,4
12641,coming,3
12642,money,4
12643,world,5
12644,nt,2
12645,talking,5
12646,fun,5
12647,leav,5
12648,resort,5
12649,hotelfantastic,5
12650,betterwill,5
12651,staff,4
12652,differently,5
12653,perfect,5
12654,return,5
12655,stay,4
12656,custom,1
12657,email,4
12658,metropolitan,5
12659,travel,5
12660,dublin,1
12661,toront,5
12662,benefit,5
12663,entranc,2
12664,stay,5
12665,hotel,5
12666,mchilton,4
12667,recommend,5
12668,cent,5
12669,plac,1
12670,stay,2
12671,hotel,5
12672,breakfast,5
12673,recommend,5
12674,goe,1
12675,forewarned,2
12676,succeeded,3
12677,offic,5
12678,street,1
12679,awaiting,4
12680,stay,4
12681,stayed,1
12682,sucked,1
12683,stop,4
12684,believ,1
12685,mat,3
12686,realised,1
12687,meal,1
12688,worth,1
12689,paid,3
12690,desk,4
12691,staying,4
12692,sleep,2
12693,charit,4
12694,hotel,4
12695,away,1
12696,acces,4
12697,safety,4
12698,money,5
12699,stay,5
12700,perse,5
12701,tom,5
12702,serv,5
12703,definitely,5
12704,perse,5
12705,stay,5
12706,return,5
12707,stay,5
12708,plu,4
12709,basic,3
12710,bring,5
12711,station,4
12712,hotel,5
12713,helpfulnes,4
12714,pross,5
12715,staying,5
12716,relativ,5
12717,stay,4
12718,heartbeat,5
12719,hotel,5
12720,fin,4
12721,mind,4
12722,deliv,3
12723,pm,5
12724,thumbsup,5
12725,recommendatiom,5
12726,layov,5
12727,stay,5
12728,recommend,3
12729,pric,2
12730,proof,4
12731,twic,2
12732,hotel,5
12733,outlet,4
12734,millenium,4
12735,hilton,4
12736,supervis,4
12737,visitatiom,5
12738,nyc,4
12739,suggestiom,4
12740,aroundlingu,5
12741,breakfast,3
12742,rushhour,4
12743,property,1
12744,nyc,5
12745,are,4
12746,warning,4
12747,hotel,5
12748,room,5
12749,day,5
12750,nyc,4
12751,marriott,2
12752,experienc,4
12753,skylin,3
12754,town,5
12755,bad,2
12756,experienc,2
12757,use,4
12758,away,4
12759,midtown,5
12760,cab,4
12761,history,5
12762,york,5
12763,stay,5
12764,hilton,5
12765,night,4
12766,midtown,5
12767,complaint,5
12768,brilliant,5
12769,stay,4
12770,stay,5
12771,big,5
12772,staff,4
12773,stay,4
12774,friendly,5
12775,staying,5
12776,day,4
12777,scenery,3
12778,staying,1
12779,location,5
12780,hotel,4
12781,room,5
12782,it,4
12783,recommended,4
12784,night,4
12785,centr,3
12786,stay,5
12787,nothing,2
12788,recommend,5
12789,extrem,4
12790,dinn,4
12791,experienc,4
12792,stat,4
12793,comfortabl,5
12794,used,5
12795,hotel,2
12796,night,5
12797,sydneysid,5
12798,coffe,4
12799,disappointed,2
12800,stay,5
12801,stay,5
12802,snoring,5
12803,plac,5
12804,weekend,5
12805,hotel,5
12806,spectacul,5
12807,situation,2
12808,hotel,5
12809,touch,5
12810,serv,5
12811,florenc,5
12812,leav,5
12813,hotel,5
12814,room,3
12815,italy,1
12816,old,5
12817,hotel,5
12818,madrid,4
12819,drink,5
12820,recommend,5
12821,recommend,4
12822,family,4
12823,are,3
12824,relax,4
12825,tim,4
12826,routin,4
12827,anyday,5
12828,everybody,5
12829,april,5
12830,mayb,2
12831,countri,2
12832,try,3
12833,fact,3
12834,bas,5
12835,hotel,4
12836,are,4
12837,fin,4
12838,vik,5
12839,getaway,2
12840,be,4
12841,property,3
12842,ireland,5
12843,rollerblad,4
12844,stay,3
12845,prestativ,4
12846,breadband,5
12847,stay,5
12848,sunday,1
12849,decent,3
12850,say,5
12851,long,4
12852,stay,5
12853,way,3
12854,stay,5
12855,enjoyabl,5
12856,room,3
12857,possibl,2
12858,walk,4
12859,wors,2
12860,money,5
12861,pay,5
12862,lov,5
12863,stay,4
12864,stay,4
12865,carpet,2
12866,review,2
12867,prepaid,2
12868,attractiom,4
12869,request,4
12870,foot,4
12871,budget,3
12872,stay,4
12873,ye,4
12874,art,5
12875,good,4
12876,rom,4
12877,stay,1
12878,angelon,3
12879,family,5
12880,paril,5
12881,beat,5
12882,staff,5
12883,peopl,4
12884,caf,4
12885,suggest,4
12886,hotel,5
12887,review,3
12888,purpos,4
12889,someday,5
12890,tow,5
12891,definitely,5
12892,trying,4
12893,atmosph,5
12894,hotel,5
12895,paril,5
12896,st,5
12897,staying,4
12898,stay,4
12899,holiday,5
12900,resort,3
12901,resort,4
12902,restaurant,3
12903,resort,4
12904,fab,4
12905,everybody,5
12906,penny,5
12907,lobby,5
12908,returning,5
12909,pothol,3
12910,clos,3
12911,punch,4
12912,http,4
12913,lot,4
12914,gap,4
12915,way,4
12916,help,1
12917,reveiw,5
12918,booked,3
12919,bellnetc,2
12920,rain,4
12921,cha,3
12922,issu,3
12923,ye,5
12924,can,2
12925,che,4
12926,hom,2
12927,heartbeat,4
12928,fabulour,2
12929,day,4
12930,feb,1
12931,friend,4
12932,souven,5
12933,great,2
12934,return,4
12935,nic,4
12936,york,2
12937,catastrophic,5
12938,lik,5
12939,loved,5
12940,ok,2
12941,lov,5
12942,tim,4
12943,enjoy,4
12944,quirk,4
12945,recommend,5
12946,can,2
12947,vacation,5
12948,evening,2
12949,great,4
12950,kid,4
12951,hurry,2
12952,looking,4
12953,desperatley,5
12954,paradis,5
12955,way,3
12956,bett,1
12957,window,3
12958,convenienc,3
12959,barcel,3
12960,key,2
12961,tranquility,5
12962,hotel,5
12963,honeymoon,5
12964,pathetic,2
12965,stay,4
12966,flor,5
12967,enjoy,5
12968,lov,5
12969,hair,2
12970,sit,4
12971,hom,5
12972,busines,4
12973,aircon,4
12974,sketchy,2
12975,vacinity,4
12976,tim,4
12977,guest,4
12978,nic,5
12979,giv,2
12980,j,4
12981,definitely,4
12982,maryland,5
12983,choic,5
12984,plac,4
12985,city,5
12986,going,3
12987,ac,1
12988,soon,5
12989,chril,5
12990,chees,5
12991,choic,5
12992,eur,4
12993,plac,5
12994,eur,4
12995,hotel,5
12996,stay,4
12997,hotel,4
12998,sur,4
12999,nois,4
13000,madrid,5
13001,edwin,5
13002,trip,5
13003,yahoocom,5
13004,expect,1
13005,hotel,4
13006,disappointed,5
13007,way,5
13008,ye,5
13009,weight,4
13010,bett,4
13011,perfect,3
13012,carolin,5
13013,questiom,5
13014,herefordsh,5
13015,tim,5
13016,probably,5
13017,buck,5
13018,clas,4
13019,tim,4
13020,can,2
13021,right,2
13022,end,3
13023,luck,2
13024,hotel,4
13025,hom,4
13026,staying,4
13027,tranf,4
13028,beach,5
13029,discov,2
13030,lol,3
13031,category,2
13032,sirenil,2
13033,email,4
13034,hotel,5
13035,br,4
13036,tim,2
13037,restaurant,4
13038,definetely,5
13039,helpful,4
13040,airtour,5
13041,ok,4
13042,quart,5
13043,french,5
13044,help,2
13045,possibl,1
13046,long,5
13047,help,5
13048,destination,1
13049,plac,1
13050,resort,4
13051,return,5
13052,brilliant,4
13053,lik,5
13054,stay,4
13055,stay,5
13056,recommended,4
13057,futur,4
13058,stay,4
13059,enjoy,4
13060,right,4
13061,stay,1
13062,shopping,3
13063,experienc,3
13064,hotel,2
13065,hotel,5
13066,com,4
